RML,NOMBRE_COL,AREA,CALLE,NIVELES,US_ACT2020,geometry,Year,REGION,MANZANA,LOTE,SHAPE_AREA,ZONA,Categoria,Value
03 059 003,PRADOS DE LA SIERRA,602.0,TAXQUE/A OTE 1004,2,HU,"MULTIPOLYGON (((-100.4046653771562 25.65415453946905, -100.4047266845939 25.65401354805002, -100.4047315643347 25.65400493099329, -100.4047356638669 25.65399614510667, -100.4047391375799 25.65398708309866, -100.4047417131314 25.65397774758991, -100.4047435084648 25.65396824325149, -100.4049520351815 25.65404795227664, -100.4049660689409 25.65405346007973, -100.4048728723279 25.65426467350293, -100.4046542823192 25.6541800398785, -100.4046653771562 25.65415453946905)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
03 059 004,PRADOS DE LA SIERRA,827.0,C TAXQUE/A 110,2,HU,"MULTIPOLYGON (((-100.4049723874343 25.6538123677423, -100.4050662309232 25.65384796683855, -100.4049660675704 25.65405344938503, -100.4049520338111 25.65404794158193, -100.4047435070943 25.65396823255679, -100.404744780941 25.65395739305163, -100.4047448614691 25.65394765833629, -100.404744122472 25.65393771989491, -100.4047426475419 25.65392807068721, -100.4047403166606 25.6539184297068, -100.4047372109421 25.65390907833436, -100.4047331346043 25.65389991263875, -100.4047284378288 25.65389092925032, -100.4047229711631 25.65388265862783, -100.4047168844729 25.65387460557405, -100.404710021697 25.65386673633391, -100.4047023911162 25.65385975617664, -100.4046943370995 25.65385316804244, -100.4046862954648 25.65384763782114, -100.4046778689054 25.65384246398666, -100.4046690598694 25.6538378581092, -100.4047216025385 25.6537162635431, -100.4047374447152 25.65372307317128, -100.4049723874343 25.6538123677423)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
03 059 059,,322.0,TICOMAN,2,HU,"MULTIPOLYGON (((-100.405017318754 25.65394830438005, -100.4050662256174 25.65384797309225, -100.4053065611303 25.65393919020591, -100.4052614020139 25.65404180367939, -100.405017318754 25.65394830438005)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
03 059 033,,681.0,AVE MONTEFALCO L 33 M 59,0,BU,"MULTIPOLYGON (((-100.4026919752 25.65371818845325, -100.4028641585306 25.65382719534329, -100.4027353204819 25.65400084306904, -100.4024938737445 25.65384239271255, -100.4026231392384 25.65367480020536, -100.4026347800089 25.65368198882392, -100.4026919752 25.65371818845325)))",2011,,,,,Casco Urbano,BALDIO URBANO,1
03 059 012,,866.0,C COPILCO  1006 P DE LA SIE,1,HU,"MULTIPOLYGON (((-100.4035600484045 25.65379290530957, -100.4038126915712 25.65372565368521, -100.4038156812208 25.65372509591571, -100.4038598030384 25.65381784944345, -100.4038510459537 25.65382100196499, -100.4038427230311 25.6538246793319, -100.4038347978525 25.65382909348838, -100.4038271102388 25.65383385805262, -100.4038195848575 25.65383918533395, -100.4038144059769 25.65385549363855, -100.4038077120879 25.65386204730271, -100.4038018029548 25.65386915770691, -100.4037965200398 25.65387657949814, -100.4037918277608 25.65388459517091, -100.403787759636 25.65389274590434, -100.4037842784224 25.6539011731463, -100.4037819664809 25.65390976548192, -100.403780085832 25.6539186358045, -100.4037787867186 25.65392732420683, -100.4037786957825 25.65393617732878, -100.4037789959966 25.65394520302677, -100.4037805002606 25.65395404080045, -100.4037821990582 25.65396287671249, -100.4037850994394 25.65397131312094, -100.4035037010992 25.65403199919728, -100.4034484317077 25.65382124047995, -100.4035600484045 25.65379290530957)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
03 059 017,,983.0,PRIV TECAMACHALCO 1008,1,HU,"MULTIPOLYGON (((-100.4031168985212 25.65387987190396, -100.4033560630174 25.6538445269922, -100.4034484387896 25.6538212438337, -100.4035037081811 25.65403200255102, -100.4032252533916 25.65416802467466, -100.403212542665 25.65409743271786, -100.4032065265477 25.65409065319659, -100.4031952227825 25.65407901762543, -100.4031835754592 25.6540679496512, -100.4031714674408 25.654057415125, -100.4031587008931 25.65404713379588, -100.4031484229173 25.65404335310854, -100.4031381953995 25.65404055944612, -100.403127427725 25.65403815891493, -100.4031166289853 25.65403642877415, -100.403105683694 25.65403547593976, -100.4031168985212 25.65387987190396)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
03 059 010,PRADOS DE LA SIERRA,629.0,C COPILCO 1004,2,HU,"MULTIPOLYGON (((-100.404124505457 25.65386404905909, -100.4042284831865 25.65382802791492, -100.4042408004343 25.6538243710617, -100.4042583902727 25.65408580978749, -100.4040433324033 25.65414291721688, -100.4040090110825 25.65403977127261, -100.4040101154379 25.65402441910981, -100.4040109661204 25.65402063726011, -100.4040170013121 25.65401528502652, -100.4040190054606 25.65401257452929, -100.4040200941149 25.65401106237987, -100.4040211621978 25.65400953822164, -100.4040222095528 25.65400800229989, -100.4040232360133 25.6540064548329, -100.4040242414423 25.65400489605672, -100.4040252256735 25.65400332620771, -100.4040261885701 25.65400174553094, -100.4040271299755 25.65400015425366, -100.4040280497631 25.65399855262083, -100.4040289477762 25.65399694087775, -100.4040298238882 25.65399531925133, -100.4040306779626 25.65399368800474, -100.4040315098826 25.65399204737383, -100.4040323195118 25.65399039761271, -100.4040331067236 25.65398873896637, -100.4040338714111 25.65398707167962, -100.4040346134579 25.65398539600638, -100.4040353327475 25.6539837122096, -100.4040360291732 25.65398202053406, -100.4040367026284 25.65398032123361, -100.4040373530065 25.65397861456205, -100.4040379802209 25.65397690078207, -100.404038584175 25.65397518015641, -100.4040391647723 25.65397345293881, -100.4040397219262 25.65397171939192, -100.4040402555599 25.65396997976929, -100.404040765577 25.6539682343427, -100.4040412519207 25.6539664833655, -100.4040417144947 25.65396472711849, -100.404042153252 25.65396296584592, -100.4040425681163 25.65396119982837, -100.4040429590209 25.65395942932835, -100.4040433259189 25.65395765460813, -100.4040436687441 25.65395587594822, -100.4040439874394 25.65395409359294, -100.4040442819786 25.65395230784051, -100.4040445522947 25.65395051893532, -100.4040447983611 25.65394872715752, -100.4040450201312 25.65394693277843, -100.4040452175882 25.65394513606002, -100.4040453906755 25.65394333728273, -100.4040455393963 25.65394153671739, -100.4040456637041 25.65393973463529, -100.4040457635919 25.65393793130738, -100.404045839043 25.65393612699563, -100.4040458900408 25.65393432198009, -100.4040459165884 25.65393251654061, -100.404045918679 25.6539307109391, -100.4040458963059 25.65392890544648, -100.4040458494722 25.65392710034259, -100.4040457782011 25.65392529589807, -100.4040456824757 25.65392349237493, -100.4040455623293 25.65392169006174, -100.4040454177848 25.65391988921109, -100.4040452488456 25.65391809011186, -100.4040450555545 25.65391629302547, -100.4040448379248 25.65391449823169, -100.4040445960094 25.65391270599181, -100.4040443298214 25.65391091657659, -100.4040440394138 25.65390913026539, -100.4040437248395 25.6539073473105, -100.4040433861218 25.65390556800062, -100.4040430233332 25.65390379258786, -100.404042636527 25.65390202135157, -100.4040422257459 25.65390025454416, -100.404041791063 25.65389849245383, -100.4040413325408 25.65389673532375, -100.4040401734687 25.65389303921724, -100.404124505457 25.65386404905909)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
03 059 005,PRADOS DE LA SIERRA,1086.0,C TAXQUE/A 1005,2,HU,"MULTIPOLYGON (((-100.4045109511369 25.65364021566788, -100.4046764318949 25.65370252895644, -100.4046906949185 25.65370768189848, -100.4046914437742 25.65370599314648, -100.4047216099304 25.65371625764853, -100.4046690672614 25.65383785221464, -100.4046598397556 25.65383406153612, -100.4046500737515 25.65383080505006, -100.4046403565652 25.65382839452327, -100.4046303728095 25.65382648031579, -100.4046203989668 25.65382541244189, -100.4046101610324 25.6538250524663, -100.4045999673719 25.65382515054449, -100.4045898233642 25.65382616510518, -100.4045798842145 25.6538280593985, -100.4045699504336 25.65383041211996, -100.4045604533057 25.65383350126334, -100.4045511188268 25.65383718840236, -100.4045421800211 25.65384143601141, -100.4045334849873 25.65384656297894, -100.4045253801595 25.65385224855409, -100.4045179019844 25.65385828077436, -100.4045107822196 25.6538650149041, -100.4045042895206 25.65387213094982, -100.4044984234643 25.65387959365003, -100.4044931472012 25.65388757968755, -100.4044886515674 25.65389576982661, -100.4042407915044 25.65382436216415, -100.4042407252292 25.65382084759478, -100.4042289799301 25.65359870222305, -100.4043256302323 25.65360154619443, -100.4045109511369 25.65364021566788)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
03 059 035,,675.0,MATANCILLAS L 35 M 59,0,BU,"MULTIPOLYGON (((-100.4031340430208 25.65364170780138, -100.4031169066944 25.65387986040424, -100.4028668609202 25.65382316808524, -100.4029305713635 25.65357485559556, -100.4030002495028 25.65359044448387, -100.4030315901643 25.65359522186354, -100.4030631187598 25.65359943314349, -100.4030947533539 25.65360272642743, -100.4031263407933 25.65360531480836, -100.4031365017158 25.65360574616938, -100.4031340430208 25.65364170780138)))",2011,,,,,Casco Urbano,BALDIO URBANO,1
03 059 046,PRADOS DE LA SIERRA,661.0,AVE MATANCILLA 1007,2,HU,"MULTIPOLYGON (((-100.4051301922932 25.65369492011139, -100.405159262651 25.65362547995092, -100.405285478135 25.65367085394091, -100.4052947196953 25.65367584355739, -100.4053035390715 25.65368133098334, -100.4053119759751 25.65368738638589, -100.405319835893 25.65369401161949, -100.4053274665069 25.65370099174348, -100.4053339381704 25.65370868838153, -100.4053402194344 25.65371673953561, -100.4053458806561 25.65372500826111, -100.4053507695329 25.65373377816741, -100.4053548827492 25.65374276715238, -100.4053581813901 25.6537519755907, -100.4053606625826 25.65376115662355, -100.4053627608888 25.65377087036294, -100.4053638869446 25.65378062872745, -100.4053643879983 25.65379018150577, -100.4053639188675 25.6537999552266, -100.4053628268004 25.6538096996786, -100.4053607579267 25.65381910085953, -100.4053580690189 25.65382871961213, -100.4053065605613 25.65393918074943, -100.4050662250484 25.65384796363577, -100.4051301922932 25.65369492011139)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
03 059 037,PRADOS DE LA SIERRA,505.0,MATANCILLAS 119,2,HU,"MULTIPOLYGON (((-100.403317407749 25.65360707659822, -100.4033477561858 25.65360354021933, -100.403378100484 25.65359965119932, -100.4034081227945 25.65359484829812, -100.4034381405628 25.65358965748516, -100.4034534385724 25.65358683005656, -100.4034685772291 25.65358368674938, -100.403483480797 25.65358040462907, -100.4034987697249 25.65357680138449, -100.4035600549959 25.65379289824001, -100.4033560625269 25.65384451656889, -100.403317407749 25.65360707659822)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
03 059 039,PRADOS DE LA SIERRA,538.0,MATANCILLAS 115,0,BU,"MULTIPOLYGON (((-100.4036770892602 25.65352212603386, -100.4037216488714 25.65350387088608, -100.4037652406227 25.65348486554708, -100.4038086312128 25.6534652978342, -100.4038516244677 25.65344502857146, -100.4039571877362 25.65364750925561, -100.4038156800057 25.65372508401869, -100.4038126903561 25.65372564178818, -100.4037563527115 25.65374063846721, -100.4036770892602 25.65352212603386)))",2011,,,,,Casco Urbano,BALDIO URBANO,1
03 059 011,PRADOS DE LA SIERRA,930.0,C COPILCO 1006,2,HU,"MULTIPOLYGON (((-100.4038597956012 25.65381784467564, -100.4038540534546 25.65380597934537, -100.4038156737836 25.65372509114789, -100.4039571815141 25.65364751638483, -100.404134323386 25.6535958028065, -100.4042289898395 25.65359870118876, -100.4042407351386 25.65382084656048, -100.4042408014137 25.65382436112986, -100.404228484166 25.65382801798309, -100.4040401744482 25.6538930292854, -100.4040371893271 25.65389397495624, -100.4040322955927 25.65388478183505, -100.404026820717 25.65387580590572, -100.4040205341624 25.65386729626301, -100.4040136660739 25.65385896855015, -100.4040059862968 25.65385110713282, -100.4039980424353 25.65384395361298, -100.4039965470342 25.65384252201279, -100.4039888883138 25.6538364590485, -100.4039808467209 25.65383092878681, -100.4039726540415 25.65382578792692, -100.403964195203 25.65382117864711, -100.4039594270658 25.65381939057144, -100.4039512186017 25.65381622486495, -100.4039423971095 25.6538138762176, -100.4039336186604 25.65381187983033, -100.4039248497064 25.65381069451537, -100.403915851846 25.65380989935046, -100.403906899918 25.65380970329547, -100.4038980324042 25.65381007071469, -100.4038889773651 25.65381103948892, -100.4038800436004 25.65381239504561, -100.4038731698448 25.65381355445447, -100.4038665377827 25.65381541689697, -100.4038597956012 25.65381784467564)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
03 059 061,PRADOS DE LA SIERRA,132.0,MANTACILLAS 107,1,HU,"MULTIPOLYGON (((-100.4048093117068 25.65356627584903, -100.4047374500258 25.65372306307136, -100.4047216078491 25.65371625344319, -100.4046914416928 25.65370598894113, -100.4047867188766 25.65349112575034, -100.4048355640913 25.65350871288757, -100.4048093117068 25.65356627584903)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
03 059 054,PRADOS DE LA SIERRA,265.0,MATANCILLAS,2,HU,"MULTIPOLYGON (((-100.4050423897633 25.65364980931807, -100.4050672024935 25.6535922601744, -100.4051592669228 25.65362547811312, -100.4050662293202 25.65384796179797, -100.4049723858312 25.65381236270172, -100.4050356042947 25.65366514562213, -100.4050423897633 25.65364980931807)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
03 059 036,PRADOS DE LA SIERRA,595.0,AVE MATANCILLAS 121,2,HU,"MULTIPOLYGON (((-100.4033227893414 25.65364098863898, -100.4033560666494 25.65384451729669, -100.4031169021532 25.65387986220847, -100.4031364971746 25.65360574797361, -100.4031664033584 25.65360764713759, -100.4031967296833 25.65360887217347, -100.403226812246 25.6536092178414, -100.4032570839873 25.65360910321306, -100.4032873495288 25.65360845960803, -100.4033174118716 25.65360707732602, -100.4033227893414 25.65364098863898)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
03 059 040,PRADOS DE LA SIERRA,558.0,MATANCILLAS L 40 M 59,0,BU,"MULTIPOLYGON (((-100.4041121047937 25.65348586504164, -100.4041343261599 25.65359579299284, -100.403957184288 25.65364750657118, -100.4038516210195 25.65344502588702, -100.4038742262824 25.65343486296169, -100.4038970347423 25.65342543869376, -100.4039202388781 25.65341657491287, -100.403943643322 25.65340820294829, -100.4039674475605 25.6534007441054, -100.4039914918478 25.65339384723668, -100.4040155054845 25.65338765601706, -100.4040401478222 25.65338198775889, -100.4040646042851 25.65337706191718, -100.4040890723158 25.65337312346163, -100.4041121047937 25.65348586504164)))",2011,,,,,Casco Urbano,BALDIO URBANO,1
03 059 045,PRADOS DE LA SIERRA,266.0,MATANCILLAS 103-A,2,HU,"MULTIPOLYGON (((-100.4049378806809 25.65364026839244, -100.4049505025142 25.65361161519431, -100.4049743983716 25.65355883604845, -100.4050672044665 25.65359225853026, -100.4050423917363 25.65364980767394, -100.4050356062677 25.653665143978, -100.4049723878042 25.65381236105759, -100.404877137931 25.65377628168704, -100.4049015939116 25.65372148689385, -100.4049023509843 25.65371968095205, -100.4049378806809 25.65364026839244)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
03 059 044,PRADOS DE LA SIERRA,390.0,MATANCILLAS 105,2,HU,"MULTIPOLYGON (((-100.4047531584629 25.6536887359518, -100.4048355612046 25.65350871391752, -100.4049744004255 25.6535588336632, -100.4049505045682 25.65361161280906, -100.4049023530383 25.6537196785668, -100.4049015959656 25.65372148450859, -100.4048771399849 25.65377627930178, -100.4047374471391 25.65372306410131, -100.4047531584629 25.6536887359518)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
03 059 034,PRADOS DE LA SIERRA,574.0,AVE MATANCILLAS 125,2,HU,"MULTIPOLYGON (((-100.4029305756749 25.65357485373939, -100.4028655987709 25.65382810224755, -100.4026347789678 25.65368198327231, -100.4026231381973 25.65367479465375, -100.4026969190224 25.65357872130017, -100.402703615012 25.65357234400247, -100.4027105096681 25.65356631747933, -100.4027182300303 25.65356102364618, -100.4027263456539 25.65355625503584, -100.4027348585914 25.65355218796585, -100.4027437671929 25.65354868137129, -100.4027529174904 25.65354587782127, -100.4027622320774 25.65354381331613, -100.4027717883607 25.6535424518464, -100.4027815474159 25.65354179378605, -100.4027911210229 25.65354191340579, -100.402800702457 25.6535427030334, -100.4028100591162 25.65354423544434, -100.4028196558227 25.65354632984376, -100.4028286423818 25.65354948813869, -100.4028374774481 25.65355300056348, -100.402891599895 25.65356602335558, -100.4029305756749 25.65357485373939)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
03 059 038,PRADOS DE LA SIERRA,490.0,MATANCILLAS 117,2,HU,"MULTIPOLYGON (((-100.4034987658373 25.65357679945364, -100.4035156462354 25.65357286349819, -100.4035491992789 25.65356386501474, -100.4035700656272 25.65355805679991, -100.4036117449777 25.65354520650424, -100.403632404405 25.65353834223729, -100.4036551905099 25.65353032893748, -100.403677093179 25.65352212893047, -100.4037563566304 25.65374064136382, -100.4035600511083 25.65379289630915, -100.4034987658373 25.65357679945364)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
03 059 042,PRADOS DE LA SIERRA,593.0,MATANCILLAS 109,2,HU,"MULTIPOLYGON (((-100.4045723240637 25.65348792751068, -100.4045583754352 25.65352290640131, -100.4045109542917 25.65364020520952, -100.4043256333871 25.65360153573607, -100.4043549483774 25.65336686322943, -100.4043556873757 25.65336019048844, -100.4043835955336 25.65336425997365, -100.4044111617922 25.65336903810067, -100.4044386978104 25.65337455713709, -100.4044660864726 25.65338078294396, -100.404493055821 25.65338775340339, -100.4045200355068 25.65339560545364, -100.4045464381973 25.65340402734553, -100.4045726546189 25.6534131563737, -100.4045985311996 25.65342317037112, -100.4045723240637 25.65348792751068)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
03 059 043,PRADOS DE LA SIERRA,513.0,MATANCILLAS 107,1,HU,"MULTIPOLYGON (((-100.4045583713981 25.65352290956404, -100.4045985271625 25.65342317353385, -100.4047867200756 25.65349112266005, -100.4046906940361 25.65370767460284, -100.4046764310126 25.65370252166081, -100.4045109502545 25.65364020837226, -100.4045525817657 25.65353689609078, -100.4045583713981 25.65352290956404)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
03 059 041,PRADOS DE LA SIERRA,612.0,MATANCILLAS 111,2,HU,"MULTIPOLYGON (((-100.4043420396196 25.65347028647024, -100.4043256383697 25.65360153504711, -100.404134321614 25.65359579269348, -100.40408906777 25.65337312316226, -100.4041132920305 25.65336830534275, -100.4041371772765 25.65336444301575, -100.4041612247448 25.65336114342016, -100.4041855143385 25.65335858210654, -100.4042098121791 25.65335672607677, -100.4042340793721 25.6533555756869, -100.4042585886722 25.65335516359702, -100.4042829096433 25.65335528232642, -100.4043070058292 25.65335614384686, -100.4043315423918 25.65335805915981, -100.4043556923583 25.65336018979948, -100.40435495336 25.65336686254047, -100.4043420396196 25.65347028647024)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
05 063 003,,1744.0,5 DE MAYO 1101,3,HU,"MULTIPOLYGON (((-100.3961925468921 25.65587573267106, -100.3960274038873 25.65622004623722, -100.3956389425663 25.65608635667443, -100.3956957333626 25.65596752490907, -100.3956984739883 25.65596227904535, -100.3958065617811 25.65573739972827, -100.3961109217945 25.65584674717276, -100.3961878570059 25.65587397885801, -100.3961925468921 25.65587573267106)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
05 063 002,,1755.0,5 DE MAYO 1103,1,HU,"MULTIPOLYGON (((-100.3956984822965 25.65596227222155, -100.3956957416708 25.65596751808526, -100.3956389508745 25.65608634985062, -100.3952848921828 25.65596298132616, -100.3952664931981 25.65592341016929, -100.3954193002289 25.65559893012732, -100.3957922334414 25.65573259246979, -100.3958065700893 25.65573739290447, -100.3956984822965 25.65596227222155)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
05 064 005,,520.0,5 DE MAYO Y G PRIETO,0,BU,"MULTIPOLYGON (((-100.3946530607818 25.6555114429571, -100.3945639076029 25.65570838469494, -100.3943608477387 25.65564007058391, -100.3944573411459 25.65543519407872, -100.3946530607818 25.6555114429571)))",2011,,,,,Casco Urbano,BALDIO URBANO,1
05 064 002,PALO BLANCO,1661.0,5 DE MAYO 1209,1,HU,"MULTIPOLYGON (((-100.3952701671747 25.65563960058978, -100.3952583718826 25.65563583384616, -100.3951284600184 25.65590810993127, -100.3949890138988 25.6558592562224, -100.3949811297959 25.65583044708257, -100.3949485280727 25.65582098939393, -100.3949208013536 25.65583589055945, -100.3947593325479 25.65577712515015, -100.3949167044888 25.65543017152685, -100.3953024374851 25.65557041377981, -100.3952760174285 25.65562737722133, -100.3952701671747 25.65563960058978)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
05 064 003,L DEL VALLE,296.0,5 DE MAYO 1211,2,HU,"MULTIPOLYGON (((-100.3947191081593 25.65556985539828, -100.3947342607853 25.65553775783386, -100.3948481217783 25.65558160133745, -100.3947593415569 25.65577712890124, -100.3946419131834 25.65573437745128, -100.3946578574836 25.65570008571098, -100.3946640890848 25.65568718862772, -100.3947191081593 25.65556985539828)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
05 064 012,PALO BLANCO,354.0,PRIVADA SIN NOMBRE L12 M64,2,HU,"MULTIPOLYGON (((-100.394740937093 25.65540927651484, -100.3947480313175 25.6554036363966, -100.3947547253945 25.65539704786327, -100.3947608362522 25.65539050016772, -100.3947663180327 25.65538339419462, -100.3947701415424 25.65537757371287, -100.3949167125225 25.65543016850675, -100.394848120803 25.65558159456629, -100.39473425981 25.6555377510627, -100.3947321334718 25.65554228568079, -100.3946530555102 25.65551144107535, -100.3946864974251 25.65543924541119, -100.3946971450527 25.65541459716386, -100.3947041755191 25.65541685768627, -100.3947111547762 25.65541806065341, -100.394718129932 25.65541891097501, -100.3947250944242 25.65541884443497, -100.3947332125511 25.65541425256997, -100.394740937093 25.65540927651484)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
05 064 011,,717.0,ISAAC GARZA,0,BU,"MULTIPOLYGON (((-100.3949734636763 25.65536219074049, -100.395007452466 25.65528685094353, -100.3952177158609 25.6553622899856, -100.3952313123735 25.65536702701261, -100.3953523696535 25.65541066028008, -100.3953727804461 25.65541914110111, -100.395302436419 25.65557040776791, -100.394939288914 25.65543827294176, -100.3949734636763 25.65536219074049)))",2011,,,,,Casco Urbano,BALDIO URBANO,1
05 064 004,,198.0,5 DE MAY0 1200 SAN PEDRO,2,HU,"MULTIPOLYGON (((-100.3946414132216 25.65553726808993, -100.3946530589399 25.65551144646876, -100.3947321369016 25.65554229107422, -100.3946640915392 25.65568718724998, -100.394657859938 25.65570008433323, -100.3946419156378 25.65573437607354, -100.394563905761 25.65570838820661, -100.3946414132216 25.65553726808993)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
05 064 001,,301.0,GUILLERMO PRIETO 303,2,HU,"MULTIPOLYGON (((-100.3946619418364 25.6553851288561, -100.3946651970768 25.65539067009401, -100.394669265687 25.65539588616045, -100.3946741099818 25.6554008831945, -100.3946793331164 25.65540499492054, -100.3946849432633 25.65540892660217, -100.3946909727957 25.65541211365128, -100.3946971497468 25.65541459393191, -100.3946865021193 25.65543924217924, -100.3946530602043 25.6555114378434, -100.3944573405684 25.65543518896501, -100.394512511234 25.65531415122208, -100.3946555979873 25.65536734956265, -100.3946570564742 25.65537325494477, -100.3946591121333 25.65537937194018, -100.3946619418364 25.6553851288561)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
05 063 001,,3449.0,J I RAMON  555,2,HU,"MULTIPOLYGON (((-100.3961831271184 25.65546789308344, -100.3963590456761 25.6555277883305, -100.3961925447931 25.65587571238581, -100.3961878549069 25.65587395857277, -100.3958065596822 25.65573737944302, -100.3957922230343 25.65573257900834, -100.3954192898218 25.65559891666584, -100.3955781412147 25.65526224649821, -100.3961831271184 25.65546789308344)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
05 064 013,,366.0,PRIVADA S/N,2,HU,"MULTIPOLYGON (((-100.395007460151 25.65528684706905, -100.394939296599 25.65543826906728, -100.3947701401277 25.65537756684658, -100.3947712106775 25.65537593428604, -100.3947753245308 25.65536831236042, -100.3947789972709 25.65535956608275, -100.394781318911 25.65535174966833, -100.3947835946631 25.65534333414781, -100.3947847019573 25.65533482398518, -100.3947842912677 25.6553162416771, -100.3947844629562 25.65529754799837, -100.3947860373835 25.65527901726373, -100.3947880021131 25.65526058860609, -100.3947912896991 25.65524214729997, -100.3948048557191 25.65521415597489, -100.395007460151 25.65528684706905)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
05 064 010,,517.0,2 DE ABRIL E ISAAC GZA 1211,2,HU,"MULTIPOLYGON (((-100.3954413138042 25.65522940838158, -100.3953523686179 25.65541065432207, -100.3952313113379 25.6553670210546, -100.3952177148253 25.65536228402759, -100.3951498412081 25.65533792771068, -100.3952389084288 25.6551437373739, -100.395432541963 25.65521125868718, -100.3954413138042 25.65522940838158)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
05 064 006,,291.0,GUILLERMO PRIETO,2,HU,"MULTIPOLYGON (((-100.3947042077883 25.65526533631062, -100.3946555977413 25.65536734296509, -100.394512510988 25.65531414462452, -100.3945829295626 25.65515917445757, -100.394728897762 25.65521350334957, -100.3947042077883 25.65526533631062)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
05 064 009,PALO BLANCO,472.0,2 DE ABRIL 1215,2,HU,"MULTIPOLYGON (((-100.3949610737517 25.65527021522139, -100.3950497726793 25.65507779190435, -100.3952389127538 25.6551437340913, -100.3951498455331 25.65533792442807, -100.3949610737517 25.65527021522139)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
05 064 008,,383.0,2 DE ABRIL,2,HU,"MULTIPOLYGON (((-100.3948968158329 25.65502444441025, -100.3950497767121 25.65507778920238, -100.3949610777845 25.6552702125194, -100.3948048553563 25.65521414790678, -100.3948968158329 25.65502444441025)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
05 064 007,,405.0,2 DE ABRIL Y G PRIETO 1299,2,HU,"MULTIPOLYGON (((-100.3946677249397 25.6549724583107, -100.3947059954645 25.65495745646237, -100.394830004632 25.65500067403264, -100.3947288962192 25.65521349488645, -100.3945829280198 25.65515916599445, -100.3946677249397 25.6549724583107)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
05 075 001,PALO BLANCO,511.0,STA BARBARA SUR 703,1,HU,"MULTIPOLYGON (((-100.39575719772 25.654076287973, -100.3957760072529 25.65403078876826, -100.3959764296262 25.65410000791221, -100.3958948931898 25.65428245294916, -100.395869335085 25.65429641658357, -100.3956933366563 25.65423616874982, -100.395691540346 25.65423562163573, -100.39575719772 25.654076287973)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
05 075 006,PALO BLANCO,490.0,EMILIO CARRANZA L3,0,BU,"MULTIPOLYGON (((-100.3955631791075 25.65400823520445, -100.3955012971849 25.65415095674884, -100.3954937110413 25.65416781682776, -100.3953050913322 25.65410299851106, -100.3953080137621 25.65409665761571, -100.3953965293854 25.65389862824392, -100.395582470777 25.65396403633552, -100.3955631791075 25.65400823520445)))",2011,,,,,Casco Urbano,BALDIO URBANO,1
05 075 005,PALO BLANCO,258.0,EMILIO CARRANZA 1214,2,HU,"MULTIPOLYGON (((-100.3957760114451 25.65403078692245, -100.3956915445382 25.65423561978993, -100.3955901232571 25.65420068658056, -100.3956788087215 25.6539972241637, -100.3957760114451 25.65403078692245)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
