RML,NOMBRE_COL,AREA,CALLE,NIVELES,US_ACT2020,geometry,Year,REGION,MANZANA,LOTE,SHAPE_AREA,ZONA,Categoria,Value
03 028 006,,,,0,EA,"MULTIPOLYGON (((-100.40186299961 25.65835212275137, -100.4018538347275 25.65834858601443, -100.4018562788924 25.65834338335514, -100.4018564506408 25.65834327296779, -100.4019999861755 25.65839836089836, -100.4019973664911 25.65840397497343, -100.40186299961 25.65835212275137)))",2020,03,028,006,10.33157360278,Casco Urbano,ESPACIOS ABIERTOS,1
03 028 006,,,,0,HU,"MULTIPOLYGON (((-100.4016038634798 25.65891985030705, -100.4017330402676 25.65896969966872, -100.4016786535279 25.65908610178542, -100.4015482357294 25.65903825851023, -100.4016038634798 25.65891985030705)))",2020,03,028,006,199.3289228179,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
03 028 006,,,,0,HU,"MULTIPOLYGON (((-100.4016038634798 25.65891985030705, -100.4015974479738 25.65891737455719, -100.4016501294198 25.6588052376513, -100.4017854775168 25.6588574697598, -100.4017330402676 25.65896969966872, -100.4016038634798 25.65891985030705)))",2020,03,028,006,199.5455584807,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
03 028 006,,,,0,HU,"MULTIPOLYGON (((-100.4016501294198 25.6588052376513, -100.4017030061483 25.65869268468364, -100.4018381091719 25.65874482355143, -100.4017854775168 25.6588574697598, -100.4016501294198 25.6588052376513)))",2020,03,028,006,199.925019432,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
03 028 006,,,,0,HU,"MULTIPOLYGON (((-100.4017560771594 25.65857971802011, -100.4018091481909 25.6584667510629, -100.4019437613549 25.65851869817958, -100.4018909357462 25.65863175994248, -100.4017560771594 25.65857971802011)))",2020,03,028,006,199.9339177266,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
03 028 006,,,,0,HU,"MULTIPOLYGON (((-100.4017030061483 25.65869268468364, -100.4017560771594 25.65857971802011, -100.4018909357462 25.65863175994248, -100.4018381091719 25.65874482355143, -100.4017030061483 25.65869268468364)))",2020,03,028,006,200.2994125151,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
03 028 006,,,,0,HU,"MULTIPOLYGON (((-100.4018091481909 25.6584667510629, -100.40186299961 25.65835212275137, -100.4019973664911 25.65840397497343, -100.4019437613549 25.65851869817958, -100.4018091481909 25.6584667510629)))",2020,03,028,006,202.5040394641,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
02 006 005,,,,0,EA,"MULTIPOLYGON (((-100.3997002827782 25.66442502986366, -100.399631782929 25.66457926905873, -100.3995885338649 25.66456389080654, -100.3996536828126 25.66442654898153, -100.3996614601473 25.66441015252201, -100.3996758792401 25.66441567786575, -100.3996828501234 25.66441834938016, -100.3997002827782 25.66442502986366)))",2020,02,006,005,82.15691772962,Casco Urbano,ESPACIOS ABIERTOS,1
02 006 005,,,,0,HU,"MULTIPOLYGON (((-100.399631782929 25.66457926905873, -100.3997002827782 25.66442502986366, -100.3997761840852 25.66445411647417, -100.3997077897855 25.66460629554215, -100.399631782929 25.66457926905873)))",2020,02,006,005,150.7452708373,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
02 006 005,,,,0,HU,"MULTIPOLYGON (((-100.3997077897855 25.66460629554215, -100.3997761840852 25.66445411647417, -100.3998152538977 25.66446908863799, -100.3998554238314 25.66448448220905, -100.3997882917736 25.66463492017358, -100.3997077897855 25.66460629554215)))",2020,02,006,005,156.6003625853,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
02 006 005,,,,0,HU,"MULTIPOLYGON (((-100.3997882917736 25.66463492017358, -100.3998554238314 25.66448448220905, -100.3998578267489 25.6644854030336, -100.3999389391804 25.66451648643413, -100.3998721987983 25.66466475549375, -100.3997882917736 25.66463492017358)))",2020,02,006,005,162.0307770997,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
02 006 005,,,,0,EA,"MULTIPOLYGON (((-100.3996055920641 25.66464045804706, -100.3996042831531 25.66464072580905, -100.3995436624089 25.66477620142962, -100.3995428664703 25.66477804485558, -100.3995208122653 25.66477039020211, -100.3995026799938 25.66474488047272, -100.39955198308 25.66464094463361, -100.3995584750744 25.66462725824572, -100.3995598166408 25.66462443006852, -100.3996055920641 25.66464045804706)))",2020,02,006,005,79.47630724641,Casco Urbano,ESPACIOS ABIERTOS,1
02 006 005,,,,0,HU,"MULTIPOLYGON (((-100.3995428664703 25.66477804485558, -100.3995436624089 25.66477620142962, -100.3996042831531 25.66464072580905, -100.3996055920641 25.66464045804706, -100.3996794955667 25.66466633485691, -100.3996804504315 25.66466723729825, -100.3996194046137 25.66480331341296, -100.3996187587641 25.66480438579465, -100.3995428664703 25.66477804485558)))",2020,02,006,005,134.7885985354,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
02 006 005,,,,0,HU,"MULTIPOLYGON (((-100.3996187587641 25.66480438579465, -100.3996194046137 25.66480331341296, -100.3996804504315 25.66466723729825, -100.3996794955667 25.66466633485691, -100.3997615751232 25.66469507439857, -100.3997613180006 25.66469538475691, -100.3997002588184 25.66483225518288, -100.3996998000028 25.66483251378862, -100.3996187587641 25.66480438579465)))",2020,02,006,005,143.2944395484,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
02 006 005,,,,0,HU,"MULTIPOLYGON (((-100.3996998000028 25.66483251378862, -100.3997002588184 25.66483225518288, -100.3997613180006 25.66469538475691, -100.3997615751232 25.66469507439857, -100.3998448900033 25.66472424641705, -100.3997834867864 25.66486155994261, -100.3996998000028 25.66483251378862)))",2020,02,006,005,147.3111925371,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
02 006 005,,,,0,HU,"MULTIPOLYGON (((-100.3997834867864 25.66486155994261, -100.3998448900033 25.66472424641705, -100.3999536880026 25.66476234104509, -100.3999532761043 25.66476324222118, -100.3999002996001 25.66487915101144, -100.3998912451226 25.66489896079983, -100.3997834867864 25.66486155994261)))",2020,02,006,005,190.8930596827,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
03 002 002,,,,0,EA,"MULTIPOLYGON (((-100.4050145971155 25.6620091849161, -100.40517958934 25.66206432787805, -100.4051671041126 25.66209392712317, -100.4050033007468 25.66203767736463, -100.4050145971155 25.6620091849161)))",2020,03,002,002,60.46021307478,Casco Urbano,ESPACIOS ABIERTOS,1
03 002 002,,,,0,HU,"MULTIPOLYGON (((-100.4050422042039 25.66193955243422, -100.4052069573947 25.66199944790633, -100.4051936649628 25.66203095894406, -100.4051864681445 25.66204802000529, -100.40517958934 25.66206432787805, -100.4050145971155 25.6620091849161, -100.4050422042039 25.66193955243422)))",2020,03,002,002,140.8806867238,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
03 002 002,,,,0,HU,"MULTIPOLYGON (((-100.4050700489449 25.66186932044666, -100.4052359525078 25.66193071039622, -100.4052222922954 25.66196309453293, -100.4052089716508 25.66199467290981, -100.4052069573947 25.66199944790633, -100.4050422042039 25.66193955243422, -100.4050700489449 25.66186932044666)))",2020,03,002,002,146.9019481377,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
03 002 002,,,,0,HU,"MULTIPOLYGON (((-100.4050964706823 25.66180267758437, -100.4050971454897 25.66180292848206, -100.4052644149593 25.66186323335863, -100.4052565878319 25.66188178978175, -100.4052505231285 25.6618961665856, -100.4052412569569 25.66191813473923, -100.4052376561383 25.66192667161416, -100.4052359525078 25.66193071039622, -100.4050700489449 25.66186932044666, -100.4050964706823 25.66180267758437)))",2020,03,002,002,143.0683070674,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
03 002 002,,,,0,HU,"MULTIPOLYGON (((-100.4051238535939 25.66173361029893, -100.4052927746553 25.66179600355848, -100.405278406962 25.66183006357434, -100.4052655641891 25.66186050878339, -100.4052644149593 25.66186323335863, -100.4050971454897 25.66180292848206, -100.4050964706823 25.66180267758437, -100.4051238535939 25.66173361029893)))",2020,03,002,002,146.6928447045,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
03 002 002,,,LOS ALDAMAS,2,HU,"MULTIPOLYGON (((-100.4051506842907 25.66166593577482, -100.4053210438427 25.66172898544748, -100.4053141921935 25.66174522783873, -100.4053074092975 25.66176130893142, -100.4052969373685 25.66178613450372, -100.4052945442634 25.6617918085286, -100.4052927746553 25.66179600355848, -100.4051238535939 25.66173361029893, -100.4051506842907 25.66166593577482)))",2020,03,002,002,146.2499816886,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
03 002 002,,,LOS ALDAMAS,2,HU,"MULTIPOLYGON (((-100.4051773390456 25.66159870494959, -100.4051787170322 25.66159884448148, -100.4053507092796 25.6616586591877, -100.4053351961402 25.6616954352669, -100.4053236308916 25.66172285263685, -100.4053210438427 25.66172898544748, -100.4051506842907 25.66166593577482, -100.4051773390456 25.66159870494959)))",2020,03,002,002,151.0216242301,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
03 002 002,,,LOS ALDAMAS,2,HU,"MULTIPOLYGON (((-100.4052047066305 25.66152967608758, -100.405206255392 25.6615300390373, -100.4053787332447 25.66159222237167, -100.4053635209023 25.66162828700079, -100.4053509515108 25.66165808494443, -100.4053507092796 25.6616586591877, -100.4051787170322 25.66159884448148, -100.4051773390456 25.66159870494959, -100.4052047066305 25.66152967608758)))",2020,03,002,002,149.5470236957,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
03 002 002,,,LOS ALDAMAS,2,HU,"MULTIPOLYGON (((-100.4052317776809 25.66146139509176, -100.4054075871764 25.66152381852262, -100.4054012144813 25.66153892580741, -100.4053921955167 25.66156030744083, -100.4053795612 25.66159025949762, -100.4053787332447 25.66159222237167, -100.405206255392 25.6615300390373, -100.4052047066305 25.66152967608758, -100.4052317776809 25.66146139509176)))",2020,03,002,002,152.1667536823,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
03 002 002,,,LOS ALDAMAS,2,HU,"MULTIPOLYGON (((-100.4052579589329 25.66139535835033, -100.4054360828459 25.66145626423905, -100.405435814155 25.66145690122035, -100.4054211066046 25.66149176763295, -100.4054077608701 25.66152340675956, -100.4054075871764 25.66152381852262, -100.4052317776809 25.66146139509176, -100.4052579589329 25.66139535835033)))",2020,03,002,002,150.1841439288,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
02 011 002,,,,1,C,"MULTIPOLYGON (((-100.4018427797963 25.66408460442725, -100.4020798217987 25.6641685998524, -100.4020688097635 25.66419310858739, -100.4020670309829 25.66419706664978, -100.4019863764156 25.66416865478387, -100.4019385350723 25.66415180115482, -100.4018297809824 25.66411349023357, -100.4018427797963 25.66408460442725)))",2020,02,011,002,87.62937870152,Casco Urbano,COMERCIO,1
02 011 002,,,MORELOS 302,1,C,"MULTIPOLYGON (((-100.4018551428244 25.66405713144314, -100.4020904390984 25.66414496964363, -100.4020798217987 25.6641685998524, -100.4018427797963 25.66408460442725, -100.4018551428244 25.66405713144314)))",2020,02,011,002,78.075786246,Casco Urbano,COMERCIO,1
02 011 002,,,MORELOS 302,1,C,"MULTIPOLYGON (((-100.4018649010137 25.66403544689379, -100.4021002553059 25.66412312215792, -100.4020964195356 25.66413165938314, -100.4020904390984 25.66414496964363, -100.4018551428244 25.66405713144314, -100.4018649010137 25.66403544689379)))",2020,02,011,002,66.50392393167,Casco Urbano,COMERCIO,1
02 011 002,,,MORELOS 302,1,C,"MULTIPOLYGON (((-100.4018771808624 25.66400815872716, -100.4018777651343 25.66400848365718, -100.4021116493046 25.66409776267236, -100.4021002553059 25.66412312215792, -100.4018649010137 25.66403544689379, -100.4018771808624 25.66400815872716)))",2020,02,011,002,80.29269249836,Casco Urbano,COMERCIO,1
02 011 002,,,MORELOS 302,1,C,"MULTIPOLYGON (((-100.4018897648589 25.66398019467276, -100.4021257475832 25.66406638428819, -100.4021116493046 25.66409776267236, -100.4018777651343 25.66400848365718, -100.4018771808624 25.66400815872716, -100.4018897648589 25.66398019467276)))",2020,02,011,002,90.77724492179,Casco Urbano,COMERCIO,1
05 022 025,,,,0,EA,"MULTIPOLYGON (((-100.3970464678818 25.6587754486306, -100.3970539480395 25.65877759502408, -100.3970541177743 25.65877757765011, -100.3969970388044 25.6589115705363, -100.3969887368159 25.65890855613682, -100.3970464678818 25.6587754486306)))",2020,05,022,025,13.48337208741,Casco Urbano,ESPACIOS ABIERTOS,1
04 027 007,CENTRO,,ALLENDE Y 16 DE SEPT,0,EU,"MULTIPOLYGON (((-100.4079995922977 25.66154490910525, -100.4080003949813 25.66154550064632, -100.4083868378161 25.66167034502628, -100.4083523495142 25.66175379566143, -100.4083295219811 25.6618090314878, -100.4083214132905 25.66182865205764, -100.4083179706495 25.66183698162407, -100.4082173950078 25.66180328146047, -100.4081325345369 25.66177484674872, -100.4079353690408 25.66170878178636, -100.4079995922977 25.66154490910525)))",2020,04,027,007,800.4398039379,Casco Urbano,EQUIPAMIENTO URBANO,1
05 016 001,,,,0,HU,"MULTIPOLYGON (((-100.3938360290738 25.65842516290491, -100.393864479092 25.65836620910133, -100.3938779699414 25.65837096162265, -100.3939247706105 25.65838744875552, -100.3939530892815 25.65839742488525, -100.3939924669555 25.65841129687349, -100.3939937272326 25.65841344899408, -100.3940131194132 25.65844657844065, -100.3939955858636 25.65848416201884, -100.3938360290738 25.65842516290491)))",2020,05,016,001,120.4542252417,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
05 016 001,,,,0,HU,"MULTIPOLYGON (((-100.3938016762665 25.65849634832021, -100.3938360290738 25.65842516290491, -100.3939955858636 25.65848416201884, -100.3939634464713 25.65855305350298, -100.3938016762665 25.65849634832021)))",2020,05,016,001,146.5125608405,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
05 016 001,,,,0,HU,"MULTIPOLYGON (((-100.3935834585503 25.65833854837588, -100.3935921913091 25.65831926586978, -100.3935931810003 25.65831707962448, -100.3936113200196 25.65827702710064, -100.3936442778876 25.65828863741768, -100.3936848858245 25.65830294285557, -100.3937181517842 25.65831466126559, -100.3937611633835 25.65832981318582, -100.3937680152334 25.65833222701626, -100.3937872939411 25.65833901848561, -100.393757800692 25.65840220223442, -100.3935834585503 25.65833854837588)))",2020,05,016,001,141.4771857258,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
05 016 001,,,,0,HU,"MULTIPOLYGON (((-100.3935513488978 25.65840944955261, -100.3935750410048 25.65835713486411, -100.3935834585503 25.65833854837588, -100.393757800692 25.65840220223442, -100.3937246745497 25.65847316869277, -100.3935513488978 25.65840944955261)))",2020,05,016,001,160.2125804446,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
05 016 001,,,,0,HU,"MULTIPOLYGON (((-100.3937681872007 25.65856574381759, -100.3938016762665 25.65849634832021, -100.3939634464713 25.65855305350298, -100.3939304171798 25.65862385241996, -100.3937681872007 25.65856574381759)))",2020,05,016,001,147.5030079011,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
05 016 001,,,,0,HU,"MULTIPOLYGON (((-100.3937339896765 25.65863660728467, -100.3937681872007 25.65856574381759, -100.3939304171798 25.65862385241996, -100.3938969889882 25.65869550629912, -100.3937339896765 25.65863660728467)))",2020,05,016,001,150.8479865016,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
05 016 001,,,,0,HU,"MULTIPOLYGON (((-100.3935195548729 25.65847965406251, -100.3935513488978 25.65840944955261, -100.3937246745497 25.65847316869277, -100.3936931455472 25.65854071350207, -100.3935195548729 25.65847965406251)))",2020,05,016,001,154.8103873404,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
05 016 001,,,,0,HU,"MULTIPOLYGON (((-100.3934876049404 25.65855020345079, -100.3935168524926 25.65848562119515, -100.3935195548729 25.65847965406251, -100.3936931455472 25.65854071350207, -100.3936602493558 25.65861118716639, -100.3934876049404 25.65855020345079)))",2020,05,016,001,157.7356383066,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
05 016 001,,,,0,EA,"MULTIPOLYGON (((-100.3937339896765 25.65863660728467, -100.3938969889882 25.65869550629912, -100.3938628561225 25.65876867056732, -100.393816129349 25.65875272533334, -100.3937709618043 25.65873731142611, -100.3937197784168 25.65871984586327, -100.3936974905241 25.6587122400461, -100.3937339896765 25.65863660728467)))",2020,05,016,001,158.4706447293,Casco Urbano,ESPACIOS ABIERTOS,1
02 014 011,,,,0,HU,"MULTIPOLYGON (((-100.3992960822721 25.66339515588138, -100.3993682544211 25.66323473554317, -100.3994613131616 25.66326911116364, -100.3994375484202 25.66332259467942, -100.3994178545213 25.66336691358729, -100.3993910864536 25.66342632004256, -100.3992960822721 25.66339515588138)))",2020,02,014,011,192.1958115114,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
02 014 011,,,,0,HU,"MULTIPOLYGON (((-100.3991976459998 25.66336286733172, -100.3992710465863 25.66319844282276, -100.3993682544211 25.66323473554317, -100.3992960822721 25.66339515588138, -100.3992219231498 25.66337082886358, -100.3991976459998 25.66336286733172)))",2020,02,014,011,204.4200505276,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
02 014 011,,,,0,HU,"MULTIPOLYGON (((-100.3992710465863 25.66319844282276, -100.3991976459998 25.66336286733172, -100.3990943334421 25.66332897668438, -100.3991146247317 25.66328446472874, -100.3991602744175 25.66318432251743, -100.3991708095614 25.66316121306545, -100.3992710465863 25.66319844282276)))",2020,02,014,011,217.59344778,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
02 014 011,,,,0,HU,"MULTIPOLYGON (((-100.3994018518135 25.66316010667505, -100.3994762649954 25.66299474437558, -100.399568751018 25.6630273157407, -100.3995471702462 25.6630758865608, -100.3995187575863 25.66313982695773, -100.399494783178 25.66319378420088, -100.3994018518135 25.66316010667505)))",2020,02,014,011,198.3607143938,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
02 014 011,,,,0,HU,"MULTIPOLYGON (((-100.3993039903433 25.66312464352716, -100.3993775031947 25.66295996330238, -100.3994762649954 25.66299474437558, -100.3994018518135 25.66316010667505, -100.3993039903433 25.66312464352716)))",2020,02,014,011,209.2790132282,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
04 036 014,,,,0,M1,"MULTIPOLYGON (((-100.4084719480497 25.66058532034704, -100.4084218939653 25.66072842294956, -100.4084197752094 25.66086031593379, -100.408414470825 25.66085904235883, -100.4083907693559 25.66085335283915, -100.4083875015976 25.66085256818842, -100.4082740482246 25.66082533034718, -100.408303016933 25.66074777353863, -100.408329533387 25.66067678067942, -100.4083342765068 25.66066408228143, -100.4083585194059 25.66059917674514, -100.4083672242942 25.66057587218247, -100.4083973765993 25.66056091884629, -100.4084314637207 25.66057207335872, -100.4084719480497 25.66058532034704)))",2020,04,036,014,358.3642380741,Casco Urbano,HABITACIONAL CON COMERCIO O SERVICIOS,1
09 004 012,,,INDEPENDENCIA 109,1,M2,"MULTIPOLYGON (((-100.4019032222249 25.66623394858002, -100.4019570874232 25.66611441915801, -100.4019757904802 25.66607291569545, -100.4020356581327 25.66595289882248, -100.4020915497999 25.66582846181582, -100.4021258476723 25.66581224019807, -100.4022563328997 25.66585673516674, -100.4023373200911 25.66588435183631, -100.4023323590936 25.66589935985514, -100.4023076372916 25.66595017548244, -100.4022767690514 25.66601362426154, -100.4022508243313 25.66606695254588, -100.4022186242124 25.66613313893491, -100.4021235715241 25.66632851512592, -100.4019032222249 25.66623394858002)))",2020,09,004,012,1308.349497167,Casco Urbano,COMERCIOS Y SERVICIOS,1
09 004 012,,,,0,S,"MULTIPOLYGON (((-100.4019032222249 25.66623394858002, -100.4021235715241 25.66632851512592, -100.402098960357 25.66637910207815, -100.4021975353877 25.66642110299258, -100.4023886261889 25.66650252198411, -100.4023437156513 25.66660529153281, -100.402293517263 25.66672016108381, -100.401753342423 25.66656341321838, -100.4017617630738 25.66654526381419, -100.4018012786845 25.66645844195968, -100.401822991664 25.66641073586319, -100.401879875613 25.66628575490776, -100.4019032222249 25.66623394858002)))",2020,09,004,012,1824.185830048,Casco Urbano,SERVICIOS,1
02 030 004,,,GUERRERO SUR 142,2,S,"MULTIPOLYGON (((-100.4045590387543 25.66267921580411, -100.4046031754833 25.66269496953224, -100.4045832294203 25.66273973355894, -100.4045626101573 25.66278600840932, -100.4045189451927 25.66277128408899, -100.4045590387543 25.66267921580411)))",2020,02,030,004,51.52559226229,Casco Urbano,SERVICIOS,1
03 009 001,CENTRO,,GALEANA Y LOS ALDAMAS,0,EU,"MULTIPOLYGON (((-100.4052152748705 25.66087966008667, -100.4054643549175 25.66126467179107, -100.4052818296522 25.66120250421328, -100.4051988260799 25.66117423315764, -100.4051109916413 25.66114431660519, -100.4051296067108 25.66109707415489, -100.4051374776099 25.66107709760021, -100.4051672982682 25.66100141831379, -100.405190601393 25.66094227801216, -100.4052152748705 25.66087966008667)))",2020,03,009,001,589.7291649158,Casco Urbano,EQUIPAMIENTO URBANO,1
03 009 001,,,GALEANA Y LOS ALDAMAS,0,EU,"MULTIPOLYGON (((-100.4053000483386 25.66066451607186, -100.4053820000441 25.66045653258935, -100.4058929464125 25.66063066919106, -100.4058660698208 25.66070491550614, -100.4058079557191 25.66067022103921, -100.4057460381506 25.66064143377653, -100.4056810452527 25.66061889224954, -100.4055915631984 25.66062325172532, -100.4055163207911 25.66064071963602, -100.4054424012211 25.66066233457425, -100.4053700824676 25.66068801525629, -100.4053000483386 25.66066451607186)))",2020,03,009,001,703.4109799951,Casco Urbano,EQUIPAMIENTO URBANO,1
03 005 003,,,,0,HM,"MULTIPOLYGON (((-100.4029798770858 25.66056490417168, -100.4030500397622 25.66058874052612, -100.403080576845 25.6605991142467, -100.4030349025284 25.66070288267602, -100.4030266910743 25.66072153790981, -100.403011018267 25.66075714379292, -100.4029940800836 25.66079562660572, -100.4029932503881 25.6607975107197, -100.4029859938051 25.66081399803963, -100.4029776193158 25.66083302410685, -100.4029722617719 25.66084519556871, -100.4029709653425 25.66084814231828, -100.402954812163 25.66088483985418, -100.4029487850562 25.6608985336495, -100.4028435845574 25.66086503975372, -100.4029798770858 25.66056490417168)))",2020,03,005,003,393.6275771688,Casco Urbano,HABITACIONAL MULTIFAMILIAR,1
05 009 003,,,,0,S,"MULTIPOLYGON (((-100.3999777785692 25.6606213761784, -100.4000480106653 25.66047470506002, -100.400231191544 25.66053692532906, -100.4002350325464 25.66054977859293, -100.4001704863278 25.66069513014151, -100.3999777785692 25.6606213761784)))",2020,05,009,003,375.782622692,Casco Urbano,SERVICIOS,1
05 053 058,,,TREVI/O 389,1,M1,"MULTIPOLYGON (((-100.4000592058098 25.65892193181705, -100.400187910387 25.6589684413412, -100.4001591870447 25.65903381917065, -100.4000301207076 25.65898813289085, -100.4000592058098 25.65892193181705)))",2020,05,053,058,109.1032095325,Casco Urbano,HABITACIONAL CON COMERCIO O SERVICIOS,1
05 053 009,,,2A PRIV T\O 1 GRAL T\O,2,HU,"MULTIPOLYGON (((-100.4000207062178 25.65924131451133, -100.4000899771246 25.65908849215684, -100.4001306300828 25.65910287287913, -100.4001262858093 25.65911260312776, -100.4000957001845 25.65918111019686, -100.4000845817504 25.65920601386066, -100.4000716537519 25.65923496975665, -100.4000622244666 25.65925608868431, -100.400040570179 25.65924838282938, -100.4000207062178 25.65924131451133)))",2020,05,053,009,81.06676890944,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
02 013 003,,,,0,HU,"MULTIPOLYGON (((-100.4000608465287 25.66356073828105, -100.4000890199938 25.6634966137595, -100.4004748337435 25.66363655364567, -100.4004474730935 25.66369714256019, -100.4000608465287 25.66356073828105)))",2020,02,013,003,310.4501440538,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
02 013 003,,,,0,HU,"MULTIPOLYGON (((-100.4000890199938 25.6634966137595, -100.4001171432764 25.66343260338632, -100.4005038361685 25.66357225572202, -100.4005038462425 25.66357230671827, -100.4004748337435 25.66363655364567, -100.4000890199938 25.6634966137595)))",2020,02,013,003,319.9432515181,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
02 013 003,,,,0,HU,"MULTIPOLYGON (((-100.4000608465287 25.66356073828105, -100.4004474730935 25.66369714256019, -100.4004187837732 25.66376067368692, -100.400033130257 25.66362382213446, -100.4000608465287 25.66356073828105)))",2020,02,013,003,314.661864337,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
14 062 001,,,VIA GALVANI Y V SAVOTINO,0,HU,"MULTIPOLYGON (((-100.3653572386005 25.66309810252843, -100.3653863616928 25.6630143591584, -100.3654024835151 25.66296800142762, -100.365420781495 25.66291538362525, -100.3654367306334 25.66286952318021, -100.3656197993565 25.66292230198694, -100.3656731767669 25.66293769028334, -100.365679352691 25.66293947073093, -100.3656108414666 25.66313508310976, -100.3656089333787 25.6631392523436, -100.3656064625739 25.6631431722342, -100.3656034681871 25.66314678011758, -100.36559999838 25.66315001866248, -100.3655961073631 25.66315283680111, -100.3655918573878 25.66315518971051, -100.3655886413026 25.66315656417034, -100.3655839340238 25.66315803925768, -100.3655790591217 25.66315896697038, -100.3655740951248 25.66315933212777, -100.365569118693 25.66315913040115, -100.3655642105529 25.66315836464665, -100.3655594465531 25.66315704679476, -100.3655549026351 25.66315519690086, -100.3655526007474 25.66315400588825, -100.3653572386005 25.66309810252843)))",2020,14,062,001,674.1921806471,Centrito,HABITACIONAL UNIFAMILIAR,1
14 062 009,,,V SAVOTINO 318 F DEL VALLE,2,HU,"MULTIPOLYGON (((-100.3638365442771 25.66266294295617, -100.3638581899293 25.66260268287651, -100.3638766112886 25.66255139672469, -100.363882217764 25.66253578974066, -100.3638835271606 25.66253214436779, -100.3638981680647 25.66249138395273, -100.3639180282083 25.66243609458142, -100.3639194679591 25.66243208594041, -100.3641083384983 25.66248653965607, -100.3640784860961 25.6625709586412, -100.3640480053497 25.66265715582092, -100.3640397329504 25.66268054967327, -100.364026714833 25.66271736294895, -100.3638365442771 25.66266294295617)))",2020,14,062,009,536.2466769033,Centrito,HABITACIONAL UNIFAMILIAR,1
14 062 010,FUENTES DEL VALLE,,VIA SAVOTINO 320,1,HU,"MULTIPOLYGON (((-100.3636462279577 25.66260848073388, -100.3636699165066 25.6625436285703, -100.3636706575413 25.66254160103009, -100.3637125267084 25.66242697908675, -100.3637220508146 25.66240090648594, -100.3637305565963 25.6623776197157, -100.3637570831536 25.66238526743197, -100.3639194679591 25.66243208594041, -100.3639180282083 25.66243609458142, -100.3638981680647 25.66249138395273, -100.3638835271606 25.66253214436779, -100.363882217764 25.66253578974066, -100.3638766112886 25.66255139672469, -100.3638581899293 25.66260268287651, -100.3638365442771 25.66266294295617, -100.3636577068797 25.66261176555637, -100.3636462279577 25.66260848073388)))",2020,14,062,010,537.3708543118,Centrito,HABITACIONAL UNIFAMILIAR,1
14 062 013,,,VIA SAVOTINO 326,1,HU,"MULTIPOLYGON (((-100.3632703252928 25.66250090898503, -100.3632747313379 25.66248836221696, -100.363314742644 25.66237441591925, -100.3633384296171 25.66230695994911, -100.3633519487629 25.66226846090887, -100.3634148068124 25.66228658385524, -100.3634464877205 25.66229571835444, -100.3634376476644 25.66232053859239, -100.3634307847293 25.66233980849338, -100.3634170704264 25.66237831478025, -100.3634028936912 25.66241811919437, -100.3633894699296 25.66245580747573, -100.3633797117493 25.6624832040411, -100.3633638716277 25.66252767917283, -100.3633101391482 25.6625123023607, -100.3632703252928 25.66250090898503)))",2020,14,062,013,267.4759069497,Centrito,HABITACIONAL UNIFAMILIAR,1
